0.0,163818.31725654303,71652.23671528103,203353.42725217855,,46447.8197909098,14257.39114088737,77386.15444231578,55279.09515289588,71925.6622983916,40901.04640242671,29338.34410731445,78618.11864511257,38836.32795219354,66125.02724437974,0.0492,,0.21530000000000002,0.7014,0.1293,0.18100000000000002,0.1391,0.24450000000000002,0.34090000000000004,0.1272,0.2575,0.15130000000000002,0.1437,0.1292,investor 8
1.0,163936.68594954436,71770.60540828237,203543.20639750452,,46480.74483756453,14270.11921889774,77399.23924103745,55273.413008754396,71977.13102930092,40902.98851018733,29341.219049220308,78656.75028028883,38871.89910560812,66148.94629732781,0.0492,,0.2152,0.7008,0.1293,0.18100000000000002,0.139,0.24450000000000002,0.34090000000000004,0.1272,0.25730000000000003,0.1512,0.1437,0.1292,investor 8
361.0,176982.87382767303,84816.79328641103,29000.232943897514,,57135.38641782095,18761.2986759309,81547.97691635272,54477.01404482681,87892.66499690151,40595.21348505889,29700.37906415026,92519.37286580278,52384.41652431711,79736.60786617389,3740.0,,7380.0,2420.0,10530.0,7030.0,11350.0,5240.0,3830.0,0.1272,6760.0,10300.0,12360.0,12360.0,
362.0,176889.25374318482,84723.17320192282,28980.840025207297,,57165.2034527298,18773.855079967714,81559.83662459312,54476.25526009893,87932.91228295841,40592.67040068184,29701.713634324413,92558.18179892757,52421.32376114771,79784.38471273113,3740.0,,7380.0,2420.0,10530.0,7030.0,11360.0,5240.0,3830.0,0.1272,6770.0,10300.0,12360.0,12360.0,
363.0,176740.9127411362,84574.83219987422,28950.11195006317,,57193.376879374686,18786.56677680537,81570.75195697138,54476.98271335148,87964.09293625232,40588.498159915434,29702.820418416508,92597.36810743026,52458.43122732988,79819.44025916995,3740.0,,7380.0,2420.0,10530.0,7030.0,11360.0,5240.0,3830.0,0.1272,6770.0,10310.0,12360.0,12360.0,
364.0,176678.9016899988,84512.82114873681,28937.26667995712,,57219.14674898614,18798.691684982197,81580.7131951038,54482.28276727091,88012.53349907756,40587.24141718069,29703.284925882457,92627.97436626758,52496.598040795216,79859.62409316754,3730.0,,7390.0,2420.0,10540.0,7030.0,11370.0,5240.0,3830.0,0.1272,6780.0,10310.0,12360.0,12360.0,
365.0,176333.41307533352,84167.33253407152,28865.7004914707,,57250.32996422635,18811.44527801181,81587.0675787633,54478.23812486115,88074.60575258554,40588.44425361559,29704.906002528594,92667.97747806563,52534.62629307716,79927.05408836904,3720.0,,7390.0,2430.0,10540.0,7030.0,11370.0,5240.0,3830.0,0.1272,6780.0,10320.0,12360.0,12360.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,93159.9369608136,51573.1910435273,127813.28906686958,,69454.23192941475,10737.941928269314,96562.94120061515,47121.87286742545,14937.709875690485,22847.148868156415,10738.651288500032,37487.58911013204,45126.26436593111,78537.69780854524,0.07830000000000001,,0.14400000000000002,0.9313,0.10360000000000001,0.21230000000000002,0.6695,0.43770000000000003,0.9313,0.26680000000000004,0.2217,0.1274,0.2157,0.12730000000000002,investor 3
1.0,92996.76737066552,51410.02145337922,127542.56344367095,,69490.68105739867,10742.34079576856,96658.35774063675,47127.86758111497,14939.837680392775,22850.598550720573,10751.358294417667,37519.460362502745,45158.893015879155,78601.19800541153,0.0785,,0.14400000000000002,0.9309000000000001,0.10350000000000001,0.2122,0.6694,0.43770000000000003,0.9302,0.2666,0.2215,0.1273,0.2157,0.1272,investor 3
2.0,92945.83429803117,51359.08838074487,127458.05696291164,,69529.21491827843,10748.80153798406,96742.16790155185,47133.84570080048,14941.956849006552,22854.421779690914,10764.25593196186,37555.90269250192,45192.055030063966,78665.52098752338,0.0785,,0.1439,0.9304,0.1034,0.2122,0.6693,0.43760000000000004,0.9291,0.26630000000000004,0.22130000000000002,0.1272,0.2157,0.1272,investor 3
362.0,92324.52154037372,50737.77562308742,16081.539235548256,,81891.34763002553,13098.657479796499,121241.59698549054,49451.25136852784,15783.848489788557,23274.619257199127,15125.615135439102,49690.3661337312,57046.252972661634,99156.03708879434,2040.0,,10410.0,1660.0,0.1034,6290.0,2000.0,2960.0,1920.0,6320.0,7250.0,12610.0,15820.0,15820.0,
363.0,92305.85881370038,50719.11289641408,16077.600540596886,,81926.498921333,13107.106227462822,121309.40626888894,49457.595180008,15786.179613177857,23280.503632123986,15137.302291238704,49727.763811555036,57076.24349683068,99206.2088253602,2040.0,,10420.0,1660.0,0.1034,6290.0,2000.0,2960.0,1920.0,6320.0,7260.0,12610.0,15820.0,15820.0,
364.0,92456.73193541086,50869.98601812456,16109.441718640152,,81958.71683624169,13114.55575516793,121361.64936727675,49463.93590413611,15788.494356875257,23282.75665398535,15150.415640046307,49760.1087472946,57106.436342630106,99256.57118353122,2040.0,,10420.0,1660.0,0.1034,6290.0,2000.0,2960.0,1920.0,6320.0,7260.0,12620.0,15820.0,15820.0,
365.0,92228.00802402107,50641.262106734765,16061.170438091653,,81993.41401433971,13120.95237147598,121416.98271085726,49470.26132014814,15790.808132952678,23280.938562445543,15161.907031297646,49789.40393063822,57136.98900955125,99306.03101947125,2040.0,,10420.0,1660.0,0.1034,6290.0,2000.0,2960.0,1920.0,6330.0,7260.0,12630.0,15820.0,15820.0,
366.0,92444.18951482936,50857.44359754305,16106.794690181396,,82026.94879461017,13128.111127860544,121479.64172605884,49476.63918844036,15793.111896243081,23283.18605052941,15173.461603456766,49813.443826016206,57166.84124575314,99357.4623321681,2040.0,,10430.0,1660.0,0.1034,6290.0,2000.0,2960.0,1930.0,6330.0,7270.0,12630.0,15820.0,15820.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,387929.83457889693,71981.97058782115,393944.204539229,,18372.597123842977,15760.60429608527,94133.00743134398,10783.539122484033,32334.562027332526,428257.57172281406,14327.723515314332,107962.37122088634,30385.960010958715,32374.460266240665,0.025400000000000002,,0.5443,0.6345000000000001,0.1063,0.9274,0.3093,0.0234,,0.0927,0.3291,0.3089,0.09390000000000001,0.0926,investor 6
1.0,388215.3372913309,72267.47330025514,394383.7283452922,,18371.66372637965,15778.190049045568,94191.64074886752,10780.794166980075,32352.31788330687,428520.4065685406,14335.450159263266,107972.47904448213,30403.67697729622,32370.4184774621,0.025400000000000002,,0.5444,0.6338,0.1062,0.9276000000000001,0.30910000000000004,0.0234,,0.0927,0.329,0.309,0.09390000000000001,0.0926,investor 6
361.0,385012.8879128444,69065.02392176865,36063.407341493425,,17967.290934859182,22441.11191821746,115252.55490892021,9724.442702696733,38621.85448609981,518021.4278156634,17141.7298170243,113437.99491187028,36872.93345150021,30827.473345693645,3330.0,,1660.0,2070.0,10670.0,900.0,3570.0,0.0234,1580.0,10500.0,3410.0,2850.0,44480.0,44480.0,
362.0,385113.9806920653,69166.11670098954,36077.818645746665,,17967.5201051612,22458.814392382865,115308.33273686477,9721.651785483882,38639.18726545907,518235.2438412658,17149.39405426359,113451.71320743082,36889.75871402153,30822.998272219815,3340.0,,1660.0,2070.0,10670.0,900.0,3570.0,0.0234,1580.0,10500.0,3410.0,2850.0,44480.0,44480.0,
363.0,385511.44780971593,69563.58381864015,36134.47966157061,,17966.21185307707,22477.42348287978,115364.34538742417,9718.384964113959,38656.44605911538,518448.6566522473,17157.05059450947,113468.45911281602,36908.08745657789,30818.695640055612,3340.0,,1660.0,2080.0,10680.0,890.0,3570.0,0.0234,1580.0,10500.0,3410.0,2850.0,44480.0,44480.0,
364.0,385488.931160817,69541.0671697412,36131.269795539156,,17965.133287378518,22495.81465085199,115420.33003625016,9715.406107101315,38673.65549243098,518661.7881368769,17164.74945234934,113480.56990922627,36925.40316288751,30814.322839974895,3340.0,,1660.0,2080.0,10680.0,890.0,3580.0,0.0234,1580.0,10500.0,3410.0,2850.0,44480.0,44480.0,
365.0,386213.446919083,70265.58292800724,36234.55330509451,,17964.66432181559,22513.344866333508,115476.36462258044,9712.388693171391,38690.959185694555,518875.451432991,17172.458278876686,113490.41254420228,36943.895248535744,30810.0701222297,3350.0,,1660.0,2080.0,10690.0,890.0,3580.0,0.0234,1590.0,10500.0,3420.0,2850.0,44480.0,44480.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,204670.5244225404,-83938.53770218487,132443.8984673332,,18880.220239421786,15748.604193496638,37397.51456153707,27526.967473189663,17642.003743803238,126719.13154331088,15564.215675477228,3824.999433945941,43263.19141334404,26495.613890499433,0.0756,,0.5297000000000001,0.635,0.2674,0.3633,0.5669000000000001,0.079,0.6425000000000001,2.6144000000000003,0.23120000000000002,0.3775,-0.45790000000000003,-0.45790000000000003,
1.0,204259.4850334701,-84349.57709125517,131805.02065154683,,18883.878267924247,15756.572113064254,37413.68107935428,27531.81844260276,17655.95025983698,126757.40721182278,15565.352437946762,3825.4609727798133,43289.572271694546,26516.69631392222,0.07590000000000001,,0.5296000000000001,0.6347,0.26730000000000004,0.3633,0.5664,0.0789,0.6425000000000001,2.6141,0.2311,0.37720000000000004,-0.45790000000000003,-0.45790000000000003,
2.0,204625.86070871807,-83983.20141600718,132374.47773372362,,18887.64251861262,15764.709978195111,37429.71225247619,27536.49543846029,17669.0748245756,126799.25445299689,15569.987858085215,3826.3617370774086,43315.792672952804,26537.883357742117,0.0756,,0.5295,0.6344000000000001,0.2672,0.3632,0.5660000000000001,0.0789,0.6423,2.6135,0.23090000000000002,0.3769,-0.45790000000000003,-0.45790000000000003,
3.0,204692.4736929192,-83916.58843180607,132478.01418054855,,18892.22805436137,15773.205368272547,37448.038098795085,27540.57519656831,17682.94101027773,126841.87659874564,15573.070652881828,3826.99779697902,43343.43257863243,26559.48893767217,0.0755,,0.5294,0.634,0.2671,0.3632,0.5656,0.0789,0.6422,2.6131,0.2308,0.3766,-0.45790000000000003,-0.45790000000000003,
4.0,204868.80788530316,-83740.2542394221,132752.09011262294,,18897.004027644634,15780.502542886028,37468.39264670418,27546.65699487394,17697.35489467825,126880.03344867402,15575.912654671967,3827.170029930963,43371.40263472761,26580.600357208394,0.07540000000000001,,0.5292,0.6337,0.2669,0.36310000000000003,0.5651,0.0789,0.6421,2.6129000000000002,0.2306,0.3763,-0.45790000000000003,-0.45790000000000003,
364.0,204868.80788530316,-83740.2542394221,132752.09011262294,,18897.004027644634,15780.502542886028,37468.39264670418,27546.65699487394,17697.35489467825,126880.03344867402,15575.912654671967,3827.170029930963,43371.40263472761,26580.600357208394,0.07540000000000001,,0.5292,0.6337,0.2669,0.36310000000000003,0.5651,0.0789,0.6421,2.6129000000000002,0.2306,0.3763,-0.45790000000000003,-0.45790000000000003,
724.0,204868.80788530316,-83740.2542394221,132752.09011262294,,18897.004027644634,15780.502542886028,37468.39264670418,27546.65699487394,17697.35489467825,126880.03344867402,15575.912654671967,3827.170029930963,43371.40263472761,26580.600357208394,0.07540000000000001,,0.5292,0.6337,0.2669,0.36310000000000003,0.5651,0.0789,0.6421,2.6129000000000002,0.2306,0.3763,-0.45790000000000003,-0.45790000000000003,
1084.0,204868.80788530316,-83740.2542394221,132752.09011262294,,18897.004027644634,15780.502542886028,37468.39264670418,27546.65699487394,17697.35489467825,126880.03344867402,15575.912654671967,3827.170029930963,43371.40263472761,26580.600357208394,0.07540000000000001,,0.5292,0.6337,0.2669,0.36310000000000003,0.5651,0.0789,0.6421,2.6129000000000002,0.2306,0.3763,-0.45790000000000003,-0.45790000000000003,
1444.0,204868.80788530316,-83740.2542394221,132752.09011262294,,18897.004027644634,15780.502542886028,37468.39264670418,27546.65699487394,17697.35489467825,126880.03344867402,15575.912654671967,3827.170029930963,43371.40263472761,26580.600357208394,0.07540000000000001,,0.5292,0.6337,0.2669,0.36310000000000003,0.5651,0.0789,0.6421,2.6129000000000002,0.2306,0.3763,-0.45790000000000003,-0.45790000000000003,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,431567.2481829765,-275358.3028807533,173248.81551017682,,121454.50294522376,65788.70678685328,37055.313018746725,17634.496687984487,164894.04626025562,38903.221223209504,44244.564382175835,95439.2011599145,22101.603767642653,68651.8727570028,0.057800000000000004,,0.0824,0.1521,0.26990000000000003,0.5671,0.060700000000000004,0.2571,0.22610000000000002,0.1048,0.4525,0.1457,-0.0985,-0.0985,
1.0,429855.300951751,-277070.2501119788,170757.47466743956,,121589.01439474552,65831.17584661781,37081.538689372894,17636.034083742074,164979.23462721825,38915.6462569429,44254.54532671703,95522.9579026484,22100.846307521784,68652.07335298682,0.058600000000000006,,0.0823,0.152,0.2697,0.5671,0.060700000000000004,0.257,0.226,0.1047,0.4525,0.1457,-0.0985,-0.0985,
2.0,430913.1634937074,-276012.3875700224,172296.9474436485,,121723.46806516225,65874.8498920583,37102.069278817675,17641.756239983297,165065.05948472547,38928.38141947672,44264.309858785644,95611.22294750012,22100.021261432215,68652.28682077839,0.058100000000000006,,0.08220000000000001,0.1519,0.2696,0.5669000000000001,0.0606,0.2569,0.226,0.1046,0.4525,0.1457,-0.0985,-0.0985,
3.0,430414.3031585286,-276511.2479052012,171570.97230540597,,121849.61433621691,65915.85157167791,37117.79337381107,17649.2387252327,165153.16281158567,38941.249275524126,44275.03163318296,95696.18240877928,22099.293227857142,68656.70004797127,0.058300000000000005,,0.0821,0.15180000000000002,0.2695,0.5666,0.0606,0.25680000000000003,0.22590000000000002,0.10450000000000001,0.4526,0.1457,-0.0985,-0.0985,
4.0,430258.42826059245,-276667.12280313735,171344.13266192723,,121978.95248554846,65964.38962525899,37139.10389327452,17650.6556755645,165236.30286514925,38953.97151121449,44284.80579186882,95778.46899821972,22098.713460425108,68675.13223690218,0.0584,,0.082,0.1516,0.26930000000000004,0.5666,0.0606,0.25680000000000003,0.22590000000000002,0.10450000000000001,0.4526,0.1457,-0.0985,-0.0985,
364.0,430258.42826059245,-276667.12280313735,171344.13266192723,,121978.95248554846,65964.38962525899,37139.10389327452,17650.6556755645,165236.30286514925,38953.97151121449,44284.80579186882,95778.46899821972,22098.713460425108,68675.13223690218,0.0584,,0.082,0.1516,0.26930000000000004,0.5666,0.0606,0.25680000000000003,0.22590000000000002,0.10450000000000001,0.4526,0.1457,-0.0985,-0.0985,
724.0,430258.42826059245,-276667.12280313735,171344.13266192723,,121978.95248554846,65964.38962525899,37139.10389327452,17650.6556755645,165236.30286514925,38953.97151121449,44284.80579186882,95778.46899821972,22098.713460425108,68675.13223690218,0.0584,,0.082,0.1516,0.26930000000000004,0.5666,0.0606,0.25680000000000003,0.22590000000000002,0.10450000000000001,0.4526,0.1457,-0.0985,-0.0985,
1084.0,430258.42826059245,-276667.12280313735,171344.13266192723,,121978.95248554846,65964.38962525899,37139.10389327452,17650.6556755645,165236.30286514925,38953.97151121449,44284.80579186882,95778.46899821972,22098.713460425108,68675.13223690218,0.0584,,0.082,0.1516,0.26930000000000004,0.5666,0.0606,0.25680000000000003,0.22590000000000002,0.10450000000000001,0.4526,0.1457,-0.0985,-0.0985,
1444.0,430258.42826059245,-276667.12280313735,171344.13266192723,,121978.95248554846,65964.38962525899,37139.10389327452,17650.6556755645,165236.30286514925,38953.97151121449,44284.80579186882,95778.46899821972,22098.713460425108,68675.13223690218,0.0584,,0.082,0.1516,0.26930000000000004,0.5666,0.0606,0.25680000000000003,0.22590000000000002,0.10450000000000001,0.4526,0.1457,-0.0985,-0.0985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,185237.4944284131,94627.13813691617,215374.7230252152,,39448.03407357822,21832.9283327607,15945.126153460591,16409.065110388725,48890.429055234286,6861.193210823368,28013.316558639566,95462.19315747308,37262.46799622269,80529.95011220055,0.0465,,0.2535,0.4581,0.6272,0.6095,0.2046,1.4575,0.35700000000000004,0.1048,0.2684,0.1242,0.1033,0.1033,
1.0,185774.7247062991,95164.36841480217,216168.42283917122,,39490.585800371926,21835.63790482797,15952.840159836109,16405.90813791068,48922.61166630999,6861.445302231206,28033.599423964926,95437.89612928402,37278.406807786625,80561.76029218186,0.0463,,0.2533,0.458,0.6269,0.6096,0.20450000000000002,1.4575,0.3568,0.1048,0.26830000000000004,0.1242,0.1033,0.1033,
2.0,185899.9703984162,95289.61410691925,216353.4598458777,,39532.90907271246,21838.966028361196,15961.832737156623,16403.974708265523,48954.21962723989,6861.709000511958,28045.81707961378,95417.63166673387,37294.24124836844,80596.81240809956,0.0463,,0.253,0.45790000000000003,0.6265000000000001,0.6097,0.2043,1.4574,0.35660000000000003,0.10490000000000001,0.2682,0.1241,0.1033,0.1033,
3.0,185793.10172512772,95182.74543363079,216195.5729031675,,39575.495371321376,21841.76822935148,15970.542820349981,16401.810385270364,48979.901707018216,6862.00872484576,28057.177438586044,95394.38448963223,37309.846817434074,80630.96820297369,0.0463,,0.25270000000000004,0.45790000000000003,0.6262,0.6097,0.20420000000000002,1.4573,0.35650000000000004,0.10490000000000001,0.2681,0.1241,0.1033,0.1033,
4.0,185891.710399476,95281.35410797906,216341.2565879975,,39618.577462083886,21844.360538969762,15979.011427378466,16399.42615030612,49011.1828778885,6862.303156985054,28069.249555105747,95382.80961743859,37323.92873428259,80667.25271896229,0.0463,,0.2525,0.45780000000000004,0.6259,0.6098,0.2041,1.4573,0.3563,0.10490000000000001,0.268,0.124,0.1033,0.1033,
